Cycle start time,Cycle end time,Recovery score %,Resting heart rate (bpm),Heart rate variability (ms),Day Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %
2021-09-06 22:49:12,2021-09-07 21:48:54,67.0,49.0,92.0,13.7,2500.0,160.0,70.0,2021-09-06 22:49:12,2021-09-07 06:15:44,73.0,13.4,433.0,446.0,212.0,77.0,144.0,13.0,596.0,67.0,97.0,88.0
2021-09-05 23:00:11,2021-09-06 22:49:12,65.0,47.0,91.0,18.3,3325.0,195.0,73.0,2021-09-05 23:00:11,2021-09-06 06:16:12,71.0,13.6,391.0,436.0,221.0,51.0,119.0,45.0,550.0,42.0,89.0,83.0
2021-09-04 23:18:31,2021-09-05 23:00:11,59.0,47.0,87.0,15.4,2979.0,164.0,71.0,2021-09-04 23:18:31,2021-09-05 07:16:25,82.0,13.5,443.0,475.0,206.0,95.0,142.0,32.0,541.0,42.0,93.0,76.0
2021-09-03 22:26:14,2021-09-04 23:18:31,88.0,46.0,97.0,14.1,2598.0,181.0,66.0,2021-09-03 22:26:14,2021-09-04 06:31:05,82.0,13.4,444.0,484.0,157.0,109.0,178.0,40.0,539.0,45.0,92.0,85.0
2021-09-02 22:11:43,2021-09-03 22:26:14,89.0,46.0,96.0,13.2,2492.0,173.0,68.0,2021-09-02 22:11:43,2021-09-03 06:00:00,85.0,13.5,422.0,468.0,212.0,104.0,106.0,46.0,494.0,9.0,90.0,85.0
2021-09-01 20:58:53,2021-09-02 22:11:43,93.0,47.0,97.0,11.5,2315.0,182.0,63.0,2021-09-01 20:58:53,2021-09-02 07:00:23,97.0,13.6,552.0,600.0,263.0,104.0,185.0,48.0,571.0,36.0,91.0,79.0
2021-08-31 21:51:51,2021-09-01 20:58:53,80.0,46.0,92.0,19.3,3337.0,186.0,71.0,2021-08-31 21:51:51,2021-09-01 06:44:18,88.0,13.7,494.0,532.0,235.0,121.0,138.0,38.0,561.0,48.0,93.0,83.0
2021-08-30 21:51:16,2021-08-31 21:51:51,87.0,44.0,94.0,16.2,3143.0,176.0,69.0,2021-08-30 21:51:16,2021-08-31 06:24:00,84.0,13.3,469.0,511.0,239.0,83.0,147.0,42.0,558.0,51.0,93.0,72.0
2021-08-29 22:23:44,2021-08-30 21:51:16,62.0,45.0,87.0,15.2,2892.0,156.0,71.0,2021-08-29 22:23:44,2021-08-30 06:02:42,83.0,13.8,410.0,449.0,169.0,78.0,163.0,39.0,494.0,6.0,94.0,80.0
2021-08-28 22:04:45,2021-08-29 22:23:44,74.0,43.0,92.0,12.1,2310.0,176.0,64.0,2021-08-28 22:04:45,2021-08-29 07:44:03,98.0,13.8,516.0,578.0,307.0,51.0,158.0,62.0,529.0,58.0,89.0,69.0
2021-08-28 00:47:00,2021-08-28 22:04:45,61.0,46.0,86.0,4.1,1557.0,134.0,59.0,2021-08-28 00:47:00,2021-08-28 08:12:06,75.0,13.8,425.0,444.0,196.0,72.0,157.0,19.0,569.0,89.0,96.0,72.0
2021-08-26 23:56:27,2021-08-28 00:47:00,73.0,47.0,96.0,9.8,2187.0,155.0,70.0,2021-08-26 23:56:27,2021-08-27 06:47:15,62.0,13.5,354.0,409.0,134.0,94.0,126.0,55.0,567.0,39.0,88.0,84.0
2021-08-25 22:41:28,2021-08-26 23:56:27,80.0,47.0,97.0,18.3,2909.0,188.0,67.0,2021-08-25 22:41:28,2021-08-26 07:26:42,87.0,13.7,488.0,524.0,195.0,112.0,181.0,36.0,560.0,58.0,93.0,79.0
2021-08-24 23:22:51,2021-08-25 22:41:28,81.0,48.0,92.0,14.4,2596.0,165.0,69.0,2021-08-24 23:22:51,2021-08-25 07:40:15,75.0,13.8,443.0,497.0,132.0,118.0,193.0,54.0,592.0,72.0,91.0,76.0
2021-08-23 23:25:39,2021-08-24 23:22:51,85.0,47.0,95.0,17.0,3471.0,170.0,75.0,2021-08-23 23:25:39,2021-08-24 07:00:00,69.0,13.4,417.0,454.0,172.0,76.0,169.0,37.0,605.0,93.0,91.0,64.0
2021-08-23 01:13:58,2021-08-23 23:25:39,82.0,44.0,94.0,15.9,2483.0,197.0,68.0,2021-08-23 01:13:58,2021-08-23 07:00:41,60.0,13.6,315.0,339.0,156.0,65.0,94.0,24.0,521.0,49.0,92.0,62.0
2021-08-22 01:14:19,2021-08-23 01:13:58,88.0,46.0,95.0,5.2,1815.0,137.0,59.0,2021-08-22 01:14:19,2021-08-22 08:00:15,79.0,13.9,372.0,405.0,206.0,77.0,89.0,33.0,473.0,0.0,91.0,48.0
2021-08-20 22:54:19,2021-08-22 01:14:19,43.0,56.0,67.0,6.5,2063.0,142.0,64.0,2021-08-20 22:54:19,2021-08-21 07:53:49,100.0,16.9,486.0,533.0,285.0,58.0,143.0,47.0,292.0,0.0,91.0,39.0
2021-08-19 21:20:00,2021-08-20 22:54:19,1.0,78.0,38.0,6.2,1965.0,138.0,75.0,2021-08-19 21:20:00,2021-08-20 09:00:00,100.0,18.1,591.0,700.0,519.0,51.0,21.0,109.0,554.0,36.0,84.0,58.0
2021-08-18 21:33:11,2021-08-19 21:20:00,55.0,47.0,78.0,16.8,3038.0,170.0,71.0,2021-08-18 21:33:11,2021-08-19 06:19:53,88.0,13.7,486.0,518.0,177.0,101.0,208.0,32.0,554.0,74.0,93.0,75.0
2021-08-17 23:40:46,2021-08-18 21:33:11,62.0,45.0,83.0,9.7,1959.0,154.0,65.0,2021-08-17 23:40:46,2021-08-18 06:17:21,68.0,13.4,375.0,394.0,112.0,95.0,168.0,19.0,548.0,66.0,95.0,86.0
2021-08-16 22:55:01,2021-08-17 23:40:46,78.0,45.0,85.0,10.6,2251.0,157.0,62.0,2021-08-16 22:55:01,2021-08-17 06:38:09,78.0,13.6,432.0,463.0,207.0,68.0,157.0,31.0,552.0,67.0,93.0,88.0
2021-08-15 22:45:06,2021-08-16 22:55:01,59.0,46.0,82.0,11.0,2232.0,162.0,62.0,2021-08-15 22:45:06,2021-08-16 06:00:23,71.0,13.7,391.0,434.0,170.0,62.0,159.0,43.0,548.0,53.0,92.0,87.0
2021-08-14 23:34:52,2021-08-15 22:45:06,56.0,45.0,80.0,13.2,2267.0,197.0,63.0,2021-08-14 23:34:52,2021-08-15 06:59:54,77.0,13.3,420.0,444.0,163.0,82.0,175.0,24.0,548.0,66.0,94.0,86.0
2021-08-13 23:09:33,2021-08-14 23:34:52,62.0,46.0,83.0,10.5,2093.0,189.0,59.0,2021-08-13 23:09:33,2021-08-14 07:11:17,78.0,13.4,433.0,480.0,203.0,81.0,149.0,47.0,552.0,72.0,90.0,87.0
2021-08-12 22:58:42,2021-08-13 23:09:33,67.0,46.0,86.0,9.6,2122.0,142.0,63.0,2021-08-12 22:58:42,2021-08-13 06:00:14,69.0,13.6,392.0,421.0,164.0,77.0,151.0,29.0,568.0,57.0,93.0,87.0
2021-08-11 23:02:02,2021-08-12 22:58:42,81.0,45.0,87.0,15.8,2570.0,185.0,63.0,2021-08-11 23:02:02,2021-08-12 06:59:12,81.0,13.7,439.0,476.0,186.0,88.0,165.0,37.0,542.0,63.0,92.0,84.0
2021-08-10 22:35:10,2021-08-11 23:02:02,78.0,45.0,85.0,9.5,2136.0,154.0,59.0,2021-08-10 22:35:10,2021-08-11 06:00:21,73.0,13.6,403.0,444.0,208.0,69.0,126.0,41.0,550.0,58.0,91.0,84.0
2021-08-09 22:49:36,2021-08-10 22:35:10,56.0,48.0,80.0,12.6,2354.0,168.0,64.0,2021-08-09 22:49:36,2021-08-10 07:07:23,75.0,13.6,438.0,495.0,145.0,114.0,179.0,57.0,582.0,39.0,90.0,82.0
2021-08-08 21:48:08,2021-08-09 22:49:36,92.0,43.0,92.0,20.5,3719.0,181.0,66.0,2021-08-08 21:48:08,2021-08-09 06:00:21,87.0,13.3,454.0,491.0,148.0,118.0,188.0,37.0,523.0,15.0,92.0,70.0
2021-08-07 22:59:51,2021-08-08 21:48:08,82.0,45.0,85.0,15.5,2552.0,188.0,63.0,2021-08-07 22:59:51,2021-08-08 07:54:09,95.0,13.7,500.0,534.0,201.0,97.0,202.0,34.0,528.0,57.0,93.0,79.0
2021-08-06 23:23:08,2021-08-07 22:59:51,55.0,46.0,80.0,4.6,1758.0,124.0,55.0,2021-08-06 23:23:08,2021-08-07 07:11:06,81.0,13.5,438.0,466.0,184.0,106.0,148.0,28.0,542.0,65.0,93.0,77.0
2021-08-05 22:47:13,2021-08-06 23:23:08,62.0,46.0,82.0,8.3,2061.0,144.0,61.0,2021-08-05 22:47:13,2021-08-06 06:00:13,72.0,13.4,408.0,433.0,135.0,85.0,188.0,25.0,565.0,65.0,94.0,92.0
2021-08-04 22:27:10,2021-08-05 22:47:13,50.0,47.0,76.0,14.2,2548.0,162.0,65.0,2021-08-04 22:27:10,2021-08-05 06:09:18,72.0,13.4,416.0,457.0,134.0,107.0,175.0,41.0,577.0,66.0,91.0,88.0
2021-08-03 22:17:06,2021-08-04 22:27:10,73.0,45.0,88.0,15.8,2686.0,174.0,65.0,2021-08-03 22:17:06,2021-08-04 06:09:33,78.0,13.5,429.0,462.0,147.0,102.0,180.0,33.0,549.0,58.0,92.0,79.0
2021-08-02 22:24:35,2021-08-03 22:17:06,75.0,44.0,86.0,12.6,2394.0,173.0,62.0,2021-08-02 22:24:35,2021-08-03 06:01:03,75.0,13.2,425.0,455.0,145.0,101.0,179.0,30.0,568.0,58.0,93.0,74.0
2021-08-01 23:09:23,2021-08-02 22:24:35,74.0,45.0,85.0,15.6,2434.0,187.0,64.0,2021-08-01 23:09:23,2021-08-02 06:08:51,75.0,13.8,388.0,414.0,154.0,74.0,160.0,26.0,517.0,42.0,93.0,80.0
2021-07-31 23:23:54,2021-08-01 23:09:23,75.0,46.0,83.0,7.7,1965.0,148.0,57.0,2021-07-31 23:23:54,2021-08-01 08:05:00,86.0,13.6,475.0,521.0,192.0,110.0,173.0,46.0,554.0,48.0,91.0,77.0
2021-07-30 23:38:07,2021-07-31 23:23:54,80.0,45.0,86.0,15.2,2513.0,174.0,64.0,2021-07-30 23:38:07,2021-07-31 08:00:24,84.0,13.5,446.0,501.0,224.0,74.0,148.0,55.0,532.0,58.0,90.0,65.0
2021-07-29 22:17:42,2021-07-30 23:38:07,93.0,45.0,96.0,7.0,2037.0,142.0,57.0,2021-07-29 22:17:42,2021-07-30 06:04:09,75.0,13.2,424.0,465.0,177.0,83.0,164.0,41.0,565.0,82.0,91.0,94.0
2021-07-28 22:36:05,2021-07-29 22:17:42,49.0,49.0,71.0,10.8,2199.0,147.0,65.0,2021-07-28 22:36:05,2021-07-29 06:00:18,65.0,14.1,393.0,443.0,194.0,71.0,128.0,50.0,608.0,65.0,89.0,88.0
2021-07-27 22:18:49,2021-07-28 22:36:05,67.0,47.0,76.0,20.5,3696.0,184.0,69.0,2021-07-27 22:18:49,2021-07-28 06:00:18,72.0,13.5,406.0,460.0,236.0,71.0,99.0,54.0,567.0,56.0,91.0,78.0
2021-07-26 22:25:45,2021-07-27 22:18:49,82.0,45.0,82.0,15.8,2664.0,174.0,64.0,2021-07-26 22:25:45,2021-07-27 06:00:53,76.0,13.4,419.0,454.0,218.0,58.0,143.0,35.0,550.0,67.0,92.0,67.0
2021-07-25 22:52:21,2021-07-26 22:25:45,62.0,46.0,73.0,10.5,2118.0,172.0,62.0,2021-07-25 22:52:21,2021-07-26 06:00:19,71.0,13.7,384.0,427.0,184.0,81.0,119.0,43.0,542.0,46.0,90.0,88.0
2021-07-25 00:03:23,2021-07-25 22:52:21,52.0,47.0,68.0,13.4,2457.0,155.0,66.0,2021-07-25 00:03:23,2021-07-25 07:50:56,80.0,13.9,413.0,466.0,175.0,83.0,155.0,53.0,516.0,42.0,90.0,88.0
2021-07-23 23:27:23,2021-07-25 00:03:23,33.0,56.0,60.0,7.1,1979.0,140.0,68.0,2021-07-23 23:27:23,2021-07-24 08:02:25,82.0,14.0,450.0,512.0,192.0,121.0,137.0,62.0,550.0,30.0,88.0,91.0
2021-07-22 23:05:07,2021-07-23 23:27:23,56.0,47.0,75.0,17.1,3485.0,163.0,74.0,2021-07-22 23:05:07,2021-07-23 07:59:47,90.0,13.8,456.0,532.0,219.0,95.0,142.0,76.0,505.0,6.0,85.0,94.0
2021-07-21 23:07:12,2021-07-22 23:05:07,49.0,48.0,71.0,14.0,2494.0,174.0,67.0,2021-07-21 23:07:12,2021-07-22 08:12:40,98.0,13.8,497.0,542.0,252.0,97.0,148.0,45.0,505.0,27.0,91.0,90.0
2021-07-20 23:03:54,2021-07-21 23:07:12,60.0,47.0,78.0,8.9,2054.0,147.0,62.0,2021-07-20 23:03:54,2021-07-21 08:24:05,91.0,13.4,527.0,558.0,262.0,86.0,179.0,31.0,578.0,51.0,94.0,86.0
2021-07-19 23:05:58,2021-07-20 23:03:54,55.0,46.0,77.0,18.0,3278.0,191.0,69.0,2021-07-19 23:05:58,2021-07-20 07:03:30,83.0,13.8,439.0,477.0,202.0,95.0,142.0,38.0,530.0,21.0,92.0,88.0
2021-07-18 23:14:34,2021-07-19 23:05:58,80.0,45.0,89.0,15.6,2634.0,187.0,66.0,2021-07-18 23:14:34,2021-07-19 07:55:13,93.0,13.6,491.0,519.0,174.0,114.0,203.0,28.0,530.0,54.0,94.0,86.0
2021-07-17 23:42:07,2021-07-18 23:14:34,93.0,46.0,95.0,8.2,1967.0,142.0,64.0,2021-07-17 23:42:07,2021-07-18 07:54:08,82.0,13.7,451.0,489.0,179.0,107.0,165.0,38.0,549.0,60.0,92.0,79.0
2021-07-16 23:40:17,2021-07-17 23:42:07,87.0,49.0,95.0,11.9,2292.0,155.0,69.0,2021-07-16 23:40:17,2021-07-17 07:14:21,74.0,14.4,423.0,451.0,234.0,66.0,123.0,28.0,575.0,98.0,94.0,78.0
2021-07-15 23:13:48,2021-07-16 23:40:17,80.0,48.0,85.0,8.6,2056.0,158.0,66.0,2021-07-15 23:13:48,2021-07-16 05:45:38,58.0,13.9,342.0,390.0,132.0,74.0,136.0,48.0,591.0,63.0,89.0,88.0
2021-07-14 22:58:13,2021-07-15 23:13:48,65.0,48.0,79.0,18.1,3143.0,192.0,73.0,2021-07-14 22:58:13,2021-07-15 06:25:36,73.0,13.5,395.0,447.0,167.0,77.0,151.0,52.0,542.0,56.0,89.0,86.0
2021-07-13 22:37:58,2021-07-14 22:58:13,88.0,49.0,86.0,11.6,2316.0,146.0,68.0,2021-07-13 22:37:58,2021-07-14 06:08:29,76.0,13.5,410.0,446.0,191.0,90.0,129.0,36.0,538.0,49.0,93.0,81.0
2021-07-12 22:09:13,2021-07-13 22:37:58,93.0,48.0,89.0,12.1,2333.0,160.0,66.0,2021-07-12 22:09:13,2021-07-13 06:05:47,79.0,14.1,424.0,470.0,195.0,76.0,153.0,46.0,539.0,48.0,92.0,87.0
2021-07-11 23:07:18,2021-07-12 22:09:13,94.0,48.0,91.0,12.5,2357.0,144.0,70.0,2021-07-11 23:07:18,2021-07-12 07:05:08,84.0,13.7,448.0,474.0,150.0,112.0,186.0,26.0,534.0,24.0,94.0,87.0
2021-07-10 22:58:00,2021-07-11 23:07:18,72.0,49.0,78.0,15.6,2681.0,175.0,68.0,2021-07-10 22:58:00,2021-07-11 07:38:08,92.0,13.7,491.0,519.0,262.0,107.0,122.0,28.0,532.0,48.0,94.0,84.0
2021-07-09 22:46:23,2021-07-10 22:58:00,71.0,47.0,79.0,11.0,2255.0,145.0,65.0,2021-07-09 22:46:23,2021-07-10 07:00:24,84.0,13.7,461.0,493.0,172.0,85.0,204.0,32.0,546.0,45.0,93.0,86.0
2021-07-08 21:54:09,2021-07-09 22:46:23,65.0,48.0,76.0,14.3,2604.0,168.0,65.0,2021-07-08 21:54:09,2021-07-09 07:05:03,85.0,13.7,504.0,550.0,264.0,103.0,137.0,46.0,592.0,67.0,91.0,80.0
2021-07-07 23:42:42,2021-07-08 21:54:09,87.0,45.0,83.0,17.6,2518.0,186.0,64.0,2021-07-07 23:42:42,2021-07-08 07:14:05,71.0,13.5,400.0,451.0,170.0,79.0,151.0,51.0,562.0,75.0,91.0,77.0
2021-07-06 22:18:37,2021-07-07 23:42:42,77.0,45.0,78.0,11.7,2379.0,155.0,63.0,2021-07-06 22:18:37,2021-07-07 06:00:13,75.0,13.8,415.0,458.0,198.0,73.0,144.0,43.0,554.0,69.0,91.0,88.0
2021-07-05 22:48:31,2021-07-06 22:18:37,88.0,45.0,81.0,11.1,2213.0,144.0,63.0,2021-07-05 22:48:31,2021-07-06 06:26:27,77.0,12.9,422.0,445.0,192.0,81.0,149.0,23.0,548.0,54.0,94.0,86.0
2021-07-04 22:36:34,2021-07-05 22:48:31,82.0,49.0,78.0,13.2,2435.0,176.0,69.0,2021-07-04 22:36:34,2021-07-05 07:09:41,82.0,13.4,463.0,510.0,203.0,81.0,179.0,47.0,561.0,79.0,91.0,84.0
2021-07-03 22:57:50,2021-07-04 22:36:34,55.0,53.0,70.0,10.3,2130.0,146.0,68.0,2021-07-03 22:57:50,2021-07-04 06:15:48,66.0,13.7,409.0,437.0,177.0,73.0,159.0,28.0,619.0,77.0,93.0,89.0
2021-07-02 23:37:12,2021-07-03 22:57:50,53.0,50.0,66.0,20.3,3490.0,188.0,78.0,2021-07-02 23:37:12,2021-07-03 06:28:45,67.0,13.4,375.0,409.0,203.0,61.0,111.0,34.0,558.0,67.0,91.0,84.0
2021-07-01 22:29:29,2021-07-02 23:37:12,78.0,50.0,76.0,12.3,2437.0,170.0,70.0,2021-07-01 22:29:29,2021-07-02 06:15:27,71.0,13.5,431.0,464.0,271.0,74.0,86.0,33.0,605.0,77.0,94.0,76.0
2021-06-30 23:00:06,2021-07-01 22:29:29,78.0,48.0,75.0,18.1,2994.0,195.0,73.0,2021-06-30 23:00:06,2021-07-01 06:16:09,67.0,13.4,398.0,426.0,184.0,87.0,127.0,28.0,598.0,82.0,93.0,84.0
2021-06-29 23:49:31,2021-06-30 23:00:06,63.0,50.0,68.0,16.5,2799.0,175.0,70.0,2021-06-29 23:49:31,2021-06-30 07:14:50,65.0,13.4,399.0,441.0,205.0,66.0,128.0,42.0,611.0,78.0,90.0,86.0
2021-06-28 23:56:57,2021-06-29 23:49:31,75.0,48.0,73.0,18.8,2897.0,186.0,68.0,2021-06-28 23:56:57,2021-06-29 07:18:00,74.0,13.2,410.0,441.0,195.0,69.0,146.0,31.0,554.0,69.0,93.0,80.0
2021-06-27 23:28:23,2021-06-28 23:56:57,40.0,50.0,57.0,11.3,2210.0,168.0,67.0,2021-06-27 23:28:23,2021-06-28 06:58:29,77.0,13.3,421.0,450.0,179.0,76.0,166.0,29.0,549.0,57.0,93.0,79.0
2021-06-27 00:18:22,2021-06-27 23:28:23,52.0,50.0,64.0,12.8,2382.0,162.0,70.0,2021-06-27 00:18:22,2021-06-27 08:11:19,81.0,13.3,443.0,472.0,189.0,108.0,146.0,29.0,547.0,72.0,93.0,79.0
2021-06-26 01:32:11,2021-06-27 00:18:22,47.0,51.0,65.0,7.2,1846.0,151.0,62.0,2021-06-26 01:32:11,2021-06-26 08:38:00,69.0,13.9,387.0,425.0,197.0,84.0,106.0,38.0,561.0,72.0,92.0,62.0
2021-06-25 00:12:03,2021-06-26 01:32:11,55.0,50.0,67.0,12.1,2380.0,160.0,71.0,2021-06-25 00:12:03,2021-06-25 08:15:52,76.0,13.7,450.0,483.0,191.0,101.0,158.0,33.0,589.0,65.0,93.0,67.0
2021-06-23 22:46:32,2021-06-25 00:12:03,65.0,48.0,71.0,17.5,3082.0,192.0,71.0,2021-06-23 22:46:32,2021-06-24 06:46:41,72.0,13.7,430.0,480.0,173.0,94.0,163.0,50.0,597.0,91.0,90.0,84.0
2021-06-22 23:35:57,2021-06-23 22:46:32,62.0,48.0,71.0,15.1,2520.0,181.0,70.0,2021-06-22 23:35:57,2021-06-23 06:11:25,61.0,13.4,357.0,395.0,197.0,58.0,102.0,38.0,584.0,56.0,90.0,73.0
2021-06-21 22:34:20,2021-06-22 23:35:57,92.0,47.0,85.0,18.2,2947.0,188.0,68.0,2021-06-21 22:34:20,2021-06-22 06:03:50,76.0,13.6,405.0,449.0,208.0,85.0,112.0,44.0,537.0,63.0,90.0,74.0
2021-06-20 23:06:37,2021-06-21 22:34:20,50.0,51.0,63.0,6.8,1886.0,147.0,62.0,2021-06-20 23:06:37,2021-06-21 06:50:58,73.0,13.8,408.0,464.0,215.0,96.0,97.0,56.0,561.0,57.0,89.0,70.0
2021-06-19 22:35:35,2021-06-20 23:06:37,27.0,59.0,62.0,14.8,2901.0,159.0,76.0,2021-06-19 22:35:35,2021-06-20 07:40:15,81.0,16.9,497.0,544.0,306.0,68.0,123.0,47.0,614.0,119.0,92.0,60.0
2021-06-19 03:24:16,2021-06-19 22:35:35,45.0,50.0,71.0,13.3,2201.0,157.0,74.0,2021-06-19 03:24:16,2021-06-19 08:23:02,49.0,13.4,277.0,298.0,99.0,74.0,104.0,21.0,560.0,70.0,92.0,34.0
2021-06-17 22:51:54,2021-06-19 03:24:16,60.0,50.0,76.0,12.4,2712.0,155.0,68.0,2021-06-17 22:51:54,2021-06-18 05:59:29,70.0,13.6,402.0,427.0,175.0,95.0,132.0,25.0,575.0,42.0,94.0,84.0
2021-06-16 22:18:59,2021-06-17 22:51:54,49.0,50.0,70.0,18.8,3105.0,195.0,70.0,2021-06-16 22:18:59,2021-06-17 06:03:29,82.0,13.4,439.0,464.0,203.0,101.0,135.0,25.0,536.0,49.0,94.0,80.0
2021-06-15 22:28:05,2021-06-16 22:18:59,48.0,53.0,70.0,11.8,2270.0,147.0,67.0,2021-06-15 22:28:05,2021-06-16 06:59:45,79.0,13.5,465.0,511.0,173.0,89.0,203.0,46.0,592.0,51.0,92.0,77.0
2021-06-14 23:08:43,2021-06-15 22:28:05,73.0,50.0,83.0,20.0,3537.0,195.0,79.0,2021-06-14 23:08:43,2021-06-15 06:03:59,78.0,13.6,377.0,415.0,222.0,72.0,83.0,38.0,485.0,42.0,90.0,61.0
2021-06-13 22:24:46,2021-06-14 23:08:43,86.0,46.0,86.0,18.1,3413.0,175.0,71.0,2021-06-13 22:24:46,2021-06-14 06:03:50,82.0,13.7,420.0,459.0,209.0,80.0,131.0,39.0,513.0,0.0,91.0,87.0
2021-06-12 22:10:58,2021-06-13 22:24:46,79.0,47.0,84.0,16.1,2574.0,192.0,64.0,2021-06-12 22:10:58,2021-06-13 07:15:25,100.0,13.1,506.0,544.0,248.0,77.0,181.0,38.0,502.0,0.0,93.0,80.0
2021-06-11 22:57:28,2021-06-12 22:10:58,82.0,47.0,83.0,14.5,2774.0,156.0,69.0,2021-06-11 22:57:28,2021-06-12 07:59:59,100.0,13.6,518.0,542.0,247.0,78.0,193.0,24.0,512.0,21.0,95.0,72.0
2021-06-10 22:30:39,2021-06-11 22:57:28,93.0,46.0,87.0,12.6,2453.0,149.0,67.0,2021-06-10 22:30:39,2021-06-11 06:45:19,93.0,13.8,470.0,494.0,212.0,82.0,176.0,24.0,507.0,27.0,95.0,84.0
2021-06-09 21:57:02,2021-06-10 22:30:39,78.0,49.0,79.0,9.8,2182.0,145.0,62.0,2021-06-09 21:57:02,2021-06-10 06:34:42,91.0,13.7,484.0,512.0,187.0,100.0,197.0,28.0,530.0,33.0,94.0,85.0
2021-06-08 21:17:20,2021-06-09 21:57:02,94.0,49.0,89.0,13.6,2586.0,153.0,69.0,2021-06-08 21:17:20,2021-06-09 06:10:41,89.0,13.9,491.0,532.0,210.0,88.0,193.0,41.0,550.0,60.0,92.0,73.0
2021-06-07 22:01:32,2021-06-08 21:17:20,88.0,50.0,83.0,12.4,2245.0,161.0,66.0,2021-06-07 22:01:32,2021-06-08 06:03:19,80.0,13.7,442.0,481.0,195.0,79.0,168.0,39.0,554.0,51.0,94.0,70.0
2021-06-06 22:22:02,2021-06-07 22:01:32,75.0,50.0,76.0,14.5,2529.0,168.0,69.0,2021-06-06 22:22:02,2021-06-07 06:00:39,83.0,13.8,420.0,447.0,200.0,84.0,136.0,27.0,504.0,30.0,94.0,72.0
2021-06-05 22:54:26,2021-06-06 22:22:02,67.0,50.0,72.0,6.8,1851.0,130.0,66.0,2021-06-05 22:54:26,2021-06-06 08:01:22,90.0,13.7,494.0,545.0,204.0,104.0,186.0,51.0,549.0,77.0,90.0,71.0
2021-06-05 00:47:27,2021-06-05 22:54:26,47.0,52.0,64.0,4.6,1651.0,119.0,63.0,2021-06-05 00:47:27,2021-06-05 07:32:04,67.0,13.5,384.0,403.0,164.0,90.0,130.0,19.0,573.0,70.0,95.0,69.0
2021-06-04 00:05:30,2021-06-05 00:47:27,56.0,50.0,71.0,14.7,2592.0,175.0,70.0,2021-06-04 00:05:30,2021-06-04 06:59:46,70.0,13.4,385.0,414.0,189.0,56.0,140.0,29.0,551.0,39.0,93.0,71.0
2021-06-02 21:30:18,2021-06-04 00:05:30,90.0,47.0,83.0,15.9,3101.0,174.0,70.0,2021-06-02 21:30:18,2021-06-03 06:05:43,87.0,13.3,491.0,515.0,226.0,91.0,174.0,24.0,565.0,79.0,95.0,74.0
2021-06-02 00:00:06,2021-06-02 21:30:18,81.0,47.0,80.0,11.2,2078.0,158.0,66.0,2021-06-02 00:00:06,2021-06-02 06:02:26,66.0,13.5,347.0,362.0,156.0,57.0,134.0,15.0,529.0,54.0,95.0,77.0
2021-05-31 22:11:41,2021-06-02 00:00:06,86.0,48.0,83.0,7.4,2090.0,138.0,62.0,2021-05-31 22:11:41,2021-06-01 06:03:50,82.0,13.7,451.0,467.0,229.0,71.0,151.0,16.0,549.0,68.0,96.0,71.0
2021-05-30 23:03:26,2021-05-31 22:11:41,45.0,50.0,64.0,10.0,2071.0,169.0,64.0,2021-05-30 23:03:26,2021-05-31 06:08:59,71.0,13.2,392.0,423.0,174.0,80.0,138.0,31.0,554.0,69.0,94.0,76.0
2021-05-29 23:51:44,2021-05-30 23:03:26,39.0,53.0,60.0,11.2,2131.0,158.0,68.0,2021-05-29 23:51:44,2021-05-30 07:44:02,77.0,13.7,436.0,470.0,263.0,73.0,100.0,34.0,565.0,77.0,93.0,78.0
2021-05-29 00:51:35,2021-05-29 23:51:44,40.0,51.0,63.0,11.9,2211.0,160.0,70.0,2021-05-29 00:51:35,2021-05-29 07:32:51,67.0,13.8,377.0,391.0,175.0,62.0,140.0,14.0,559.0,84.0,96.0,65.0
2021-05-27 23:32:10,2021-05-29 00:51:35,80.0,50.0,79.0,7.5,2075.0,137.0,65.0,2021-05-27 23:32:10,2021-05-28 06:05:41,64.0,13.5,361.0,390.0,176.0,72.0,113.0,29.0,562.0,68.0,93.0,86.0
2021-05-26 22:42:53,2021-05-27 23:32:10,66.0,50.0,74.0,13.1,2580.0,157.0,71.0,2021-05-26 22:42:53,2021-05-27 06:05:06,71.0,13.4,406.0,440.0,207.0,79.0,120.0,34.0,570.0,58.0,92.0,91.0
2021-05-25 22:49:51,2021-05-26 22:42:53,74.0,50.0,76.0,15.9,2676.0,179.0,67.0,2021-05-25 22:49:51,2021-05-26 06:08:12,75.0,13.6,403.0,427.0,173.0,77.0,153.0,24.0,535.0,51.0,96.0,86.0
2021-05-24 22:10:57,2021-05-25 22:49:51,85.0,47.0,79.0,10.7,2239.0,156.0,64.0,2021-05-24 22:10:57,2021-05-25 06:07:50,78.0,13.4,444.0,472.0,201.0,87.0,156.0,28.0,571.0,57.0,96.0,82.0
